2026-08-17T13:31:24+00:00,0, 0, 1, 24576, 24.84, 28
2026-08-17T13:31:29+00:00,0, 0, 1, 24576, 24.80, 28
2026-08-17T13:31:34+00:00,0, 0, 1, 24576, 24.88, 28
2026-08-17T13:31:39+00:00,0, 0, 1, 24576, 24.90, 28
2026-08-17T13:31:45+00:00,0, 0, 1, 24576, 24.88, 28
2026-08-17T13:31:50+00:00,0, 0, 1, 24576, 24.82, 28
2026-08-17T13:31:55+00:00,0, 0, 1, 24576, 25.06, 28
2026-08-17T13:32:00+00:00,0, 0, 1, 24576, 24.84, 28
2026-08-17T13:32:05+00:00,0, 0, 1, 24576, 24.89, 28
2026-08-17T13:32:10+00:00,0, 0, 1, 24576, 24.84, 28
2026-08-17T13:32:15+00:00,0, 0, 1, 24576, 24.76, 28
2026-08-17T13:32:20+00:00,0, 0, 1, 24576, 24.90, 28
2026-08-17T13:32:25+00:00,0, 0, 1, 24576, 25.07, 28
2026-08-17T13:32:30+00:00,0, 0, 1, 24576, 24.89, 28
2026-08-17T13:32:35+00:00,0, 0, 1, 24576, 24.96, 28
2026-08-17T13:32:40+00:00,0, 0, 1, 24576, 24.84, 28
2026-08-17T13:32:45+00:00,0, 0, 1, 24576, 24.89, 28
2026-08-17T13:32:50+00:00,0, 0, 1, 24576, 24.95, 28
2026-08-17T13:32:55+00:00,0, 0, 1, 24576, 24.83, 28
2026-08-17T13:33:00+00:00,0, 0, 1, 24576, 24.79, 28
2026-08-17T13:33:05+00:00,0, 0, 1, 24576, 24.98, 28
2026-08-17T13:33:10+00:00,0, 0, 1, 24576, 24.90, 28
2026-08-17T13:33:15+00:00,0, 0, 1, 24576, 24.89, 28
2026-08-17T13:33:20+00:00,0, 0, 1, 24576, 24.84, 28
2026-08-17T13:33:25+00:00,0, 0, 1, 24576, 25.08, 28
2026-08-17T13:33:30+00:00,0, 0, 1, 24576, 24.81, 28
2026-08-17T13:33:35+00:00,0, 0, 1, 24576, 24.67, 28
2026-08-17T13:33:40+00:00,0, 0, 1, 24576, 24.80, 28
2026-08-17T13:33:46+00:00,0, 0, 1, 24576, 24.84, 28
2026-08-17T13:33:51+00:00,0, 0, 1, 24576, 24.75, 28
2026-08-17T13:33:56+00:00,0, 0, 1, 24576, 24.76, 28
2026-08-17T13:34:01+00:00,0, 0, 1, 24576, 24.87, 28
2026-08-17T13:34:06+00:00,0, 0, 1, 24576, 24.75, 28
2026-08-17T13:34:11+00:00,0, 0, 1, 24576, 24.81, 28
2026-08-17T13:34:16+00:00,0, 0, 1, 24576, 24.79, 28
2026-08-17T13:34:21+00:00,0, 0, 1, 24576, 24.89, 28
2026-08-17T13:34:26+00:00,0, 0, 1, 24576, 24.80, 28
2026-08-17T13:34:31+00:00,0, 0, 1, 24576, 24.73, 28
2026-08-17T13:34:36+00:00,0, 0, 1, 24576, 24.85, 28
2026-08-17T13:34:41+00:00,0, 0, 1, 24576, 24.97, 28
2026-08-17T13:34:46+00:00,0, 0, 1, 24576, 24.77, 28
2026-08-17T13:34:51+00:00,0, 0, 1, 24576, 24.74, 28
2026-08-17T13:34:56+00:00,0, 0, 1, 24576, 24.80, 28
2026-08-17T13:35:01+00:00,0, 0, 1, 24576, 24.82, 28
2026-08-17T13:35:06+00:00,0, 0, 1, 24576, 24.79, 28
2026-08-17T13:35:11+00:00,0, 0, 1, 24576, 24.78, 28
2026-08-17T13:35:16+00:00,0, 0, 1, 24576, 24.98, 28
2026-08-17T13:35:21+00:00,0, 0, 1, 24576, 24.67, 28
2026-08-17T13:35:26+00:00,0, 0, 1, 24576, 24.66, 28
2026-08-17T13:35:31+00:00,0, 0, 1, 24576, 24.82, 27
2026-08-17T13:35:36+00:00,0, 0, 1, 24576, 24.78, 27
2026-08-17T13:35:41+00:00,0, 0, 1, 24576, 24.78, 27
2026-08-17T13:35:47+00:00,0, 0, 1, 24576, 24.65, 27
2026-08-17T13:35:52+00:00,0, 0, 1, 24576, 24.72, 27
2026-08-17T13:35:57+00:00,0, 0, 1, 24576, 24.65, 27
2026-08-17T13:36:02+00:00,0, 0, 1, 24576, 24.70, 27
2026-08-17T13:36:07+00:00,0, 0, 1, 24576, 24.76, 27
2026-08-17T13:36:12+00:00,0, 0, 1, 24576, 24.65, 27
2026-08-17T13:36:17+00:00,0, 0, 1, 24576, 24.79, 27
2026-08-17T13:36:22+00:00,0, 0, 1, 24576, 24.58, 27
2026-08-17T13:36:27+00:00,0, 0, 1, 24576, 24.67, 27
2026-08-17T13:36:32+00:00,0, 0, 1, 24576, 24.67, 27
2026-08-17T13:36:37+00:00,0, 0, 1, 24576, 24.64, 27
2026-08-17T13:36:42+00:00,0, 0, 1, 24576, 24.58, 27
2026-08-17T13:36:47+00:00,0, 0, 1, 24576, 24.70, 27
2026-08-17T13:36:52+00:00,0, 0, 1, 24576, 24.69, 27
2026-08-17T13:36:57+00:00,0, 0, 1, 24576, 24.59, 27
2026-08-17T13:37:02+00:00,0, 0, 1, 24576, 24.50, 27
2026-08-17T13:37:07+00:00,0, 0, 1, 24576, 24.84, 27
2026-08-17T13:37:12+00:00,0, 0, 1, 24576, 24.80, 27
2026-08-17T13:37:17+00:00,0, 0, 1, 24576, 24.82, 27
2026-08-17T13:37:22+00:00,0, 0, 1, 24576, 24.84, 27
2026-08-17T13:37:27+00:00,0, 0, 1, 24576, 24.70, 27
2026-08-17T13:37:32+00:00,0, 0, 1, 24576, 24.67, 27
2026-08-17T13:37:37+00:00,0, 0, 1, 24576, 24.60, 27
2026-08-17T13:37:43+00:00,0, 0, 1, 24576, 24.69, 27
2026-08-17T13:37:48+00:00,0, 0, 1, 24576, 24.60, 27
2026-08-17T13:37:53+00:00,0, 0, 1, 24576, 24.69, 27
2026-08-17T13:37:58+00:00,0, 0, 1, 24576, 24.76, 27
2026-08-17T13:38:03+00:00,0, 0, 1, 24576, 24.75, 27
2026-08-17T13:38:08+00:00,0, 0, 1, 24576, 24.81, 27
2026-08-17T13:38:13+00:00,0, 0, 1, 24576, 24.68, 27
2026-08-17T13:38:18+00:00,0, 0, 1, 24576, 24.78, 27
2026-08-17T13:38:23+00:00,0, 0, 1, 24576, 24.87, 27
2026-08-17T13:38:28+00:00,0, 0, 1, 24576, 24.79, 27
2026-08-17T13:38:33+00:00,0, 0, 1, 24576, 24.63, 27
2026-08-17T13:38:38+00:00,0, 0, 1, 24576, 24.55, 27
2026-08-17T13:38:43+00:00,0, 0, 1, 24576, 24.60, 27
2026-08-17T13:38:48+00:00,0, 0, 1, 24576, 24.60, 27
2026-08-17T13:38:53+00:00,0, 0, 1, 24576, 24.47, 27
2026-08-17T13:38:58+00:00,0, 0, 1, 24576, 24.58, 27
2026-08-17T13:39:03+00:00,0, 0, 1, 24576, 24.53, 27
2026-08-17T13:39:08+00:00,0, 0, 1, 24576, 24.49, 27
2026-08-17T13:39:13+00:00,0, 0, 1, 24576, 24.57, 27
2026-08-17T13:39:18+00:00,0, 0, 1, 24576, 24.51, 27
2026-08-17T13:39:23+00:00,0, 0, 1, 24576, 24.62, 27
2026-08-17T13:39:28+00:00,0, 0, 1, 24576, 24.58, 27
2026-08-17T13:39:33+00:00,0, 0, 1, 24576, 24.63, 27
2026-08-17T13:39:39+00:00,0, 0, 1, 24576, 24.72, 27
2026-08-17T13:39:44+00:00,0, 0, 1, 24576, 24.72, 27
2026-08-17T13:39:49+00:00,0, 0, 1, 24576, 24.79, 27
2026-08-17T13:39:54+00:00,0, 0, 1, 24576, 24.84, 27
2026-08-17T13:39:59+00:00,0, 0, 1, 24576, 24.70, 27
2026-08-17T13:40:04+00:00,0, 0, 1, 24576, 24.69, 27
2026-08-17T13:40:09+00:00,0, 0, 1, 24576, 107.17, 31
2026-08-17T13:40:14+00:00,0, 0, 1, 24576, 24.76, 28
2026-08-17T13:40:19+00:00,0, 0, 1, 24576, 24.62, 27
2026-08-17T13:40:24+00:00,0, 0, 1, 24576, 24.60, 27
2026-08-17T13:40:29+00:00,0, 0, 1, 24576, 24.64, 27
2026-08-17T13:40:34+00:00,0, 0, 1, 24576, 24.65, 27
2026-08-17T13:40:39+00:00,0, 0, 1, 24576, 24.68, 27
2026-08-17T13:40:44+00:00,0, 0, 1, 24576, 24.64, 27
2026-08-17T13:40:49+00:00,0, 0, 1, 24576, 24.84, 27
2026-08-17T13:40:54+00:00,0, 0, 1, 24576, 24.66, 27
2026-08-17T13:40:59+00:00,0, 0, 1, 24576, 24.63, 27
2026-08-17T13:41:04+00:00,0, 0, 1, 24576, 24.58, 27
2026-08-17T13:41:09+00:00,0, 0, 1, 24576, 24.50, 27
2026-08-17T13:41:14+00:00,0, 0, 1, 24576, 24.62, 27
2026-08-17T13:41:19+00:00,0, 0, 1, 24576, 24.69, 27
2026-08-17T13:41:24+00:00,0, 0, 1, 24576, 24.69, 27
2026-08-17T13:41:29+00:00,0, 0, 1, 24576, 24.69, 27
2026-08-17T13:41:35+00:00,0, 0, 1, 24576, 24.65, 27
2026-08-17T13:41:40+00:00,0, 0, 4, 24576, 24.79, 27
2026-08-17T13:41:45+00:00,2, 0, 19756, 24576, 110.40, 34
2026-08-17T13:41:50+00:00,20, 1, 20804, 24576, 133.25, 36
2026-08-17T13:41:55+00:00,0, 0, 20804, 24576, 110.32, 36
2026-08-17T13:42:00+00:00,1, 0, 20804, 24576, 110.64, 37
2026-08-17T13:42:05+00:00,0, 0, 20804, 24576, 110.91, 37
2026-08-17T13:42:10+00:00,0, 0, 20804, 24576, 111.05, 38
2026-08-17T13:42:15+00:00,0, 0, 20804, 24576, 111.19, 39
2026-08-17T13:42:20+00:00,0, 0, 20804, 24576, 111.31, 39
2026-08-17T13:42:25+00:00,0, 0, 20804, 24576, 111.61, 40
2026-08-17T13:42:30+00:00,0, 0, 20804, 24576, 111.65, 40
2026-08-17T13:42:35+00:00,0, 0, 20804, 24576, 111.96, 41
2026-08-17T13:42:40+00:00,0, 0, 20804, 24576, 111.91, 41
2026-08-17T13:42:45+00:00,0, 0, 20804, 24576, 112.06, 42
2026-08-17T13:42:50+00:00,0, 0, 20804, 24576, 112.22, 42
2026-08-17T13:42:55+00:00,1, 0, 20804, 24576, 112.26, 43
2026-08-17T13:43:00+00:00,0, 0, 20804, 24576, 112.11, 43
2026-08-17T13:43:05+00:00,2, 0, 20804, 24576, 112.27, 43
2026-08-17T13:43:10+00:00,1, 0, 20804, 24576, 112.24, 44
2026-08-17T13:43:15+00:00,100, 44, 21992, 24576, 344.74, 59
2026-08-17T13:43:20+00:00,0, 0, 23276, 24576, 114.35, 47
2026-08-17T13:43:25+00:00,0, 0, 23276, 24576, 152.19, 49
2026-08-17T13:43:30+00:00,0, 0, 23276, 24576, 115.55, 46
2026-08-17T13:43:36+00:00,0, 0, 23276, 24576, 115.51, 45
2026-08-17T13:43:41+00:00,0, 0, 23276, 24576, 115.27, 45
2026-08-17T13:43:46+00:00,0, 0, 23276, 24576, 116.89, 45
2026-08-17T13:43:51+00:00,0, 0, 23276, 24576, 115.15, 45
2026-08-17T13:43:56+00:00,0, 0, 23276, 24576, 136.99, 47
2026-08-17T13:44:01+00:00,0, 0, 23276, 24576, 114.77, 45
2026-08-17T13:44:06+00:00,0, 0, 23276, 24576, 114.57, 45
2026-08-17T13:44:11+00:00,0, 0, 23276, 24576, 114.65, 45
2026-08-17T13:44:16+00:00,0, 0, 23276, 24576, 114.42, 44
2026-08-17T13:44:21+00:00,0, 0, 23276, 24576, 114.29, 44
2026-08-17T13:44:26+00:00,0, 0, 23276, 24576, 114.37, 44
2026-08-17T13:44:31+00:00,0, 0, 23276, 24576, 114.26, 44
2026-08-17T13:44:36+00:00,0, 0, 23276, 24576, 114.31, 44
2026-08-17T13:44:41+00:00,0, 0, 23276, 24576, 114.44, 44
2026-08-17T13:44:46+00:00,2, 1, 23276, 24576, 147.71, 48
2026-08-17T13:44:51+00:00,0, 0, 23276, 24576, 114.43, 45
2026-08-17T13:44:56+00:00,0, 0, 23276, 24576, 114.36, 44
2026-08-17T13:45:01+00:00,0, 0, 23276, 24576, 114.06, 44
2026-08-17T13:45:06+00:00,0, 0, 23276, 24576, 114.77, 44
2026-08-17T13:45:11+00:00,0, 0, 23276, 24576, 114.02, 45
2026-08-17T13:45:16+00:00,0, 0, 23276, 24576, 126.15, 45
2026-08-17T13:45:21+00:00,0, 0, 23276, 24576, 113.83, 45
2026-08-17T13:45:26+00:00,0, 0, 23276, 24576, 114.01, 45
2026-08-17T13:45:31+00:00,0, 0, 23276, 24576, 116.43, 45
2026-08-17T13:45:36+00:00,0, 0, 23276, 24576, 114.42, 45
2026-08-17T13:45:42+00:00,0, 0, 23276, 24576, 114.35, 45
2026-08-17T13:45:47+00:00,0, 0, 23276, 24576, 150.41, 47
2026-08-17T13:45:52+00:00,0, 0, 23276, 24576, 128.37, 46
2026-08-17T13:45:57+00:00,0, 0, 23276, 24576, 136.57, 47
2026-08-17T13:46:02+00:00,0, 0, 23276, 24576, 114.51, 46
2026-08-17T13:46:07+00:00,0, 0, 23276, 24576, 150.00, 48
2026-08-17T13:46:12+00:00,0, 0, 23276, 24576, 114.38, 46
2026-08-17T13:46:17+00:00,0, 0, 23276, 24576, 120.76, 46
2026-08-17T13:46:22+00:00,0, 0, 23276, 24576, 114.58, 46
2026-08-17T13:46:27+00:00,0, 0, 23276, 24576, 114.42, 46
2026-08-17T13:46:32+00:00,0, 0, 23276, 24576, 114.19, 46
2026-08-17T13:46:37+00:00,0, 0, 23276, 24576, 114.25, 46
2026-08-17T13:46:42+00:00,0, 0, 23276, 24576, 114.39, 46
2026-08-17T13:46:47+00:00,0, 0, 23276, 24576, 126.59, 46
2026-08-17T13:46:52+00:00,0, 0, 23276, 24576, 114.09, 46
2026-08-17T13:46:57+00:00,0, 0, 23276, 24576, 114.32, 46
2026-08-17T13:47:02+00:00,0, 0, 23276, 24576, 114.30, 46
2026-08-17T13:47:07+00:00,100, 41, 23276, 24576, 136.04, 53
2026-08-17T13:47:12+00:00,0, 0, 23276, 24576, 114.44, 47
2026-08-17T13:47:17+00:00,0, 0, 23276, 24576, 114.25, 46
2026-08-17T13:47:22+00:00,0, 0, 23276, 24576, 114.56, 47
2026-08-17T13:47:27+00:00,0, 0, 23276, 24576, 114.60, 47
2026-08-17T13:47:32+00:00,0, 0, 23276, 24576, 114.52, 47
2026-08-17T13:47:37+00:00,0, 0, 23276, 24576, 114.58, 47
2026-08-17T13:47:42+00:00,0, 0, 23276, 24576, 114.31, 47
2026-08-17T13:47:48+00:00,0, 0, 23276, 24576, 114.33, 47
2026-08-17T13:47:53+00:00,0, 0, 23276, 24576, 114.39, 47
2026-08-17T13:47:58+00:00,0, 0, 23276, 24576, 114.48, 47
2026-08-17T13:48:03+00:00,0, 0, 23276, 24576, 114.44, 47
2026-08-17T13:48:08+00:00,0, 0, 23276, 24576, 114.52, 47
2026-08-17T13:48:13+00:00,0, 0, 23276, 24576, 131.96, 47
2026-08-17T13:48:18+00:00,0, 0, 23276, 24576, 114.60, 47
2026-08-17T13:48:23+00:00,0, 0, 23276, 24576, 114.45, 47
2026-08-17T13:48:28+00:00,0, 0, 23276, 24576, 114.51, 47
2026-08-17T13:48:33+00:00,0, 0, 23276, 24576, 114.50, 48
2026-08-17T13:48:38+00:00,0, 0, 23276, 24576, 114.67, 47
2026-08-17T13:48:43+00:00,0, 0, 23276, 24576, 114.32, 48
2026-08-17T13:48:48+00:00,0, 0, 23276, 24576, 114.52, 48
2026-08-17T13:48:53+00:00,0, 0, 23276, 24576, 114.59, 48
2026-08-17T13:48:58+00:00,0, 0, 23276, 24576, 154.41, 50
2026-08-17T13:49:03+00:00,0, 0, 23276, 24576, 114.75, 48
2026-08-17T13:49:08+00:00,0, 0, 23276, 24576, 114.28, 48
2026-08-17T13:49:13+00:00,0, 0, 23276, 24576, 114.41, 48
2026-08-17T13:49:18+00:00,0, 0, 23276, 24576, 114.52, 48
2026-08-17T13:49:23+00:00,0, 0, 23276, 24576, 114.58, 48
2026-08-17T13:49:28+00:00,0, 0, 23276, 24576, 114.31, 48
2026-08-17T13:49:33+00:00,0, 0, 23276, 24576, 114.62, 48
2026-08-17T13:49:38+00:00,0, 0, 23276, 24576, 114.76, 48
2026-08-17T13:49:43+00:00,0, 0, 23276, 24576, 114.65, 48
2026-08-17T13:49:49+00:00,0, 0, 23276, 24576, 114.76, 48
2026-08-17T13:49:54+00:00,0, 0, 23276, 24576, 114.52, 48
2026-08-17T13:49:59+00:00,22, 9, 23276, 24576, 158.61, 50
2026-08-17T13:50:04+00:00,0, 0, 23276, 24576, 113.75, 49
2026-08-17T13:50:09+00:00,0, 0, 23276, 24576, 113.97, 49
2026-08-17T13:50:14+00:00,0, 0, 23276, 24576, 113.71, 49
2026-08-17T13:50:19+00:00,100, 41, 23276, 24576, 152.76, 50
2026-08-17T13:50:24+00:00,0, 0, 23276, 24576, 113.74, 49
2026-08-17T13:50:29+00:00,0, 0, 23276, 24576, 113.82, 49
2026-08-17T13:50:34+00:00,0, 0, 23276, 24576, 121.13, 49
2026-08-17T13:50:39+00:00,0, 0, 23276, 24576, 113.83, 49
2026-08-17T13:50:44+00:00,0, 0, 23276, 24576, 113.88, 49
2026-08-17T13:50:49+00:00,0, 0, 23276, 24576, 159.62, 51
2026-08-17T13:50:54+00:00,0, 0, 23276, 24576, 114.05, 49
2026-08-17T13:50:59+00:00,0, 0, 23276, 24576, 113.96, 49
2026-08-17T13:51:04+00:00,0, 0, 23276, 24576, 138.07, 51
2026-08-17T13:51:09+00:00,0, 0, 23276, 24576, 114.24, 49
2026-08-17T13:51:14+00:00,0, 0, 23276, 24576, 113.87, 49
2026-08-17T13:51:19+00:00,0, 0, 23276, 24576, 113.83, 49
2026-08-17T13:51:24+00:00,0, 0, 1, 24576, 141.43, 51
2026-08-17T13:51:29+00:00,0, 0, 1, 24576, 26.97, 44
2026-08-17T13:51:34+00:00,0, 0, 1, 24576, 25.40, 41
2026-08-17T13:51:39+00:00,0, 0, 1, 24576, 25.60, 40
2026-08-17T13:51:44+00:00,0, 0, 1, 24576, 25.11, 39
2026-08-17T13:51:50+00:00,0, 0, 1, 24576, 25.19, 38
2026-08-17T13:51:55+00:00,0, 0, 1, 24576, 24.92, 37
2026-08-17T13:52:00+00:00,0, 0, 1, 24576, 25.12, 37
2026-08-17T13:52:05+00:00,0, 0, 1, 24576, 24.97, 36
2026-08-17T13:52:10+00:00,0, 0, 1, 24576, 24.92, 36
2026-08-17T13:52:15+00:00,0, 0, 1, 24576, 25.04, 35
2026-08-17T13:52:20+00:00,0, 0, 1, 24576, 24.99, 35
2026-08-17T13:52:25+00:00,0, 0, 1, 24576, 24.97, 35
2026-08-17T13:52:30+00:00,0, 0, 1, 24576, 25.10, 34
2026-08-17T13:52:35+00:00,0, 0, 1, 24576, 24.93, 34
2026-08-17T13:52:40+00:00,0, 0, 1, 24576, 24.87, 34
2026-08-17T13:52:45+00:00,0, 0, 1, 24576, 25.07, 34
2026-08-17T13:52:50+00:00,0, 0, 1, 24576, 24.91, 33
2026-08-17T13:52:55+00:00,0, 0, 1, 24576, 24.98, 33
2026-08-17T13:53:00+00:00,0, 0, 1, 24576, 25.09, 33
2026-08-17T13:53:05+00:00,0, 0, 1, 24576, 25.21, 33
2026-08-17T13:53:10+00:00,0, 0, 1, 24576, 25.14, 33
2026-08-17T13:53:15+00:00,0, 0, 1, 24576, 25.09, 32
2026-08-17T13:53:20+00:00,0, 0, 1, 24576, 25.17, 32
2026-08-17T13:53:25+00:00,0, 0, 1, 24576, 25.04, 32
2026-08-17T13:53:30+00:00,0, 0, 1, 24576, 24.95, 32
2026-08-17T13:53:35+00:00,0, 0, 1, 24576, 25.00, 32
2026-08-17T13:53:40+00:00,0, 0, 1, 24576, 25.10, 32
2026-08-17T13:53:45+00:00,0, 0, 1, 24576, 24.90, 31
2026-08-17T13:53:51+00:00,0, 0, 1, 24576, 24.81, 31
2026-08-17T13:53:56+00:00,0, 0, 1, 24576, 25.01, 31
2026-08-17T13:54:01+00:00,0, 0, 1, 24576, 25.23, 31
2026-08-17T13:54:06+00:00,6, 0, 1328, 24576, 111.00, 37
2026-08-17T13:54:11+00:00,27, 1, 19756, 24576, 112.95, 39
2026-08-17T13:54:16+00:00,0, 0, 20804, 24576, 111.25, 40
2026-08-17T13:54:21+00:00,0, 0, 20804, 24576, 111.54, 40
2026-08-17T13:54:26+00:00,0, 0, 20804, 24576, 111.60, 41
2026-08-17T13:54:31+00:00,0, 0, 20804, 24576, 111.84, 42
2026-08-17T13:54:36+00:00,1, 0, 20804, 24576, 112.32, 42
2026-08-17T13:54:41+00:00,0, 0, 20804, 24576, 112.48, 43
2026-08-17T13:54:46+00:00,0, 0, 20804, 24576, 112.29, 43
2026-08-17T13:54:51+00:00,1, 0, 20804, 24576, 112.69, 44
2026-08-17T13:54:56+00:00,0, 0, 20804, 24576, 112.86, 44
2026-08-17T13:55:01+00:00,0, 0, 20804, 24576, 112.82, 45
2026-08-17T13:55:06+00:00,0, 0, 20804, 24576, 113.48, 45
2026-08-17T13:55:11+00:00,0, 0, 20804, 24576, 113.76, 45
2026-08-17T13:55:16+00:00,0, 0, 20804, 24576, 113.88, 46
2026-08-17T13:55:21+00:00,0, 0, 20804, 24576, 113.85, 46
2026-08-17T13:55:26+00:00,0, 0, 20804, 24576, 114.01, 46
2026-08-17T13:55:31+00:00,1, 0, 20804, 24576, 114.10, 47
2026-08-17T13:55:36+00:00,0, 0, 20804, 24576, 114.24, 47
